customer_id,customer_unique_id
0046a5d460a3bf095537a84a6f89cdd6,79dbf0267bab491f8a6ac6d0ac8f5889
00474d2582fd72663036795b7ab8cfc1,b1cdb7b1f309960b3ae16f033441f6f0
0049e8442c2a3e4a8d1ff5a9549abd53,80b369518ec44433418aca90fcc7fa05
004a2b3e8b026284407c620f4f01f686,9861463514eb9d2f48928bedcdef64de
004ab3e92eacbaf6b9b11af42a40a4f1,730113e7a5bdec4fc547e206a0d7a990
004bf3d48e4869fe0c55fbbd374f2c33,fd857be8b175b7cea8507334bcf79693
004d1f18e6b0c6aa0c526bc8093a106a,80501a0bc74f61fcf7962c46cc4d6f5f
004d41e9bf012c669db1a257888d85a2,4c323eb0b934e46e108ed69daf4d7d45
004e8860b5640f802e4c8038e04d7e36,c21db88e4a8f38247d3e1c042e08c935
004f39eb181d53fa796fe82ce7a0cbd5,4d03bf9627318d836f959b3556582009
004f668ada926c389d1e915ef359464f,2786c843166a9faea57e8180f99f4b02
005054192d9ddf512ceaf3fb4511f62f,12024706e8f544eb57b7bf87f07c554f
005092c23e81812fbbe11fc6cf7e5316,3f068b4b0971c22a504cec222d8a2cef
0050b4dd994efa94b2cd3210e4cecf32,1496e3eac997b8f534195b528ade346e
0050ee32fbb93383fb0d9e3d8ee89a07,d236025d84541c830dc1ecfaf55193ea
0051337a96842850e1ec728dd158f4b3,d2cbe168be4f0f4197f5669c63b6affe
005144ad399c5f582b599333f26e3ffe,f88d4b089e7a3e35021d7b1189c62357
00520034b873d2cdfe098fd0a634d03d,d843639a8fcc7c8f8e8fe955f26b1614
0054f2f885ca69abcf4935c9506d7851,5c00f1201c2d3d302b1edd86415127a5
005596395ca3acd0433fe7d6f95a028e,7e5cf7aa1a5069cbf798c16ea87bfcff
0055e9b290953716739bd94a256a4144,09478f6809d8e3e9e77a9ab29bf4c09a
0057f8b7c332d630b992d6a8ca79748c,73057fc3e87149487ee11cee00ee8b72
005b65c9a6485aa1b7ac382dd87b018f,a6ac6c1e7fed486034e75beb4e659713
005b9389b14c928d4ff3ab309a55b9e4,f668d7965342639a565fd17d7c859196
005c0dd1e0b641b8e07d9360897b4be7,072d8379d3f03183017c62caf09302f5
005c36bfaa8710aaf61e4b1712ccd658,d5cc96ba5b4875b7ea415f56a1a0c2c6
005c611fb96be942e75d22129c370268,f58b12a7609e3b1c56ec3b665d28824b
005ca00a13d970d73c54e6a97e1e80fa,c8672f280d368d811458cf0c56ceae36
005db75bf5b134424d2e94d162f28e58,cf42b7fe6c1bcb9c45cd5105d2623e29
005ec712062188627c2e2c7410cd6037,0417d08494739a7de587f9fc2792d3e4
0060def44a17cd2d63c4d10fa41ca9fe,de0fa595cbfc69d7f6b862915d072136
0061480ddcf23b2cf790f0afb4ceb785,eb5bb8d1c18fd30837c197c3bd2fa23c
00618f4116647066768ca73893989605,2b2428db59948e9006d004e33774f57e
00620f738107803e6c0f6818a7a3b7e3,251b784ce93c654808809324926cff80
00624707c8556199de70cac1593e7088,e4effe047a9ae4ed4278dbea3bab5e45
0062c9fac9af8cfd3fcde4303473a0af,5d59a2b7ef6b4423ab929771b2d14663
0063913c2f1878cc471de963dc0571c4,4425df4b07dc330b58cb4099cd088dee
006496598c918064dc19eef95e5e47f8,54c51ab867fb755edd561a449e499d6e
0064dc6e85eead95fed05df1d1f7645d,697ca95e38bd97603e802886d2c5a630
0065078c4b21ad56dd80bd14e179c9da,2d4c0ec83a08ad8577e4c4d3dfa6df07
00650a43eaf06b771083771205d037d8,3ec153deb636be1f61b03a6184ce50c9
00650b839d32a071b1025af8ca26dd13,79731e042a9b305f13035e6b9b885144
00652f7a6e012d58f58fefd69d1a1ea4,eefea56a3f880cb25419f310cb13341e
00658f9f0f1d7e8163b181e3f8405d59,e22e1eff9a86f50e7e81f0e52e35f6e1
0066d0530824a5e8044c71af62dea8d5,171b1a823b977274fbb70afffb151124
0068643a8f54cd2c69bba28748f9ba9d,e84ca5c170ca7a38a84fb90c74a03c6b
0068721d460af4fded66ffd43b6b8480,2fba2fd3950d05ede49f4224d12f8668
006a491386e7db67936a754e05beb843,817b22369f088ff7f95f14dc128e76db
006a5d6b5f648f3811fd4fa94d93a67c,37d7fa61914ec922b30753dc8f83c60d
006a7bfe09806da48c69c6a55425571c,906ab4e21e9dab53217b47f8a75f8338
006a8c9469dacad74506239364274af8,30825018331da9d9e06e8f4f3c01bc34
006b5498d9494c061f8c2f80a6c2f343,48da0ba417a2de6ea51c3c645c28b6e5
006b561cbd5ceaa6a18961db09b51845,8a80b208864f2aeba19665c74f48294d
006ba1709128094a7047a4fa349f9bc8,f806ae3297faad5099eb666fbd38474d
006d300ffcb82917c9866dd5a507dbe6,454230b113d4d37f46f3501c3eefd1d9
006d7cf1f4f5fb1c805d2d7cacc8049d,2488d7a73321fe9ee15d1f70af1fd603
006decbf077868357d4cc668b977ccd0,86951aba9220ec1e013e3afed7b79252
006e0e7aa73b77bfcc0c4b2a3f3ab0cc,779b4460e9dc1d65e2cb3511b260c088
006e35001c6c8c65ad4b20a8925d2b9f,3a716be2bc67aabc85a34106f3fbc79a
006f0d8cda092921f2cd9159db212237,583888be396530210ed646c3898c2a57
0070a2f3ae7cbca680ed89c6aec4e8d7,9bf836287163849fefc4de3e1b18ca1f
0070e3e36dad141bed98c6dd5b3d1216,1cf6c6ef36581c694b57feb1ff07a2d6
0070fd2dfdccce7d95d53ead2f60bddf,8fca2947dc9367d52040b3e9e33d23b0
0072357d0a3394d268c6abb9e30aaafe,e2e478a4ef30064be9d4357d3ceaaa68
0074a15febc9459ab2f999ea0e22c8d6,89e3b9f362dd6f931e18bdef36f80f4d
0074c5862fa38877ae506b6a16ae2b5e,42afb04d8379bb33b890fa78e0aa6c0e
0074f5998eae841964ba36cfdea42f31,bead67e3618d9281f38cff12c3558f8e
0075589b789b6bce7b058adab7e9a6f5,357aa547b095dd4a43a8952042d3a74b
0075ba94a08e91d51e77ac5a39288f32,f4d91674ce16c70ae927ca9dc578ae99
007612fef51262f4762d32add5d128cc,cd79d6aa966813d22899555b322b6cda
00765aebd8e20a9a8aa8c28d0099a938,e6529da3d0c135f48fdba722c74e3d63
007732425b3cfb147a3ca928ce907cc1,d352153892b69232f186888343df75eb
007855cca313ba06363e3eb53638262e,7c01e803fbe7bc64db785a13dddf738a
0078b1cd42db731ee0b2133b232c4ddf,559463d93047225c09ea5ab5b71e2ef0
0078c6b33ae4a3f03de57a8ad36648e1,a925e252b6f9d40b1c4cb21a0c781fc4
00791d8bb3acb245dc0b865656e18fff,c8aa46e0782ad07b6273567b4a0022c0
0079368290cd7f161d62e7df9377d8ce,3c84e33ae11398982f8bb047fe6c836e
00796be07bfc87dad2e31ef15490a718,e8cf0e33ebc7f1b6c60fab17834b7167
0079a43f509f1d97a01cf2c5314612fe,ed13d4456af65d7ebb94792e5608a61f
007a273ea7e660cb12a2d1342a433db6,ff9bbda903ad2090e09964162d134635
007a6cde976f335c04a22d7043dd23f0,ebd61a006366e171d0c58d9f42e16151
007b11ac25be93caf9919712d9c96d3d,7cc8da647124dcae6056d55f7853adba
007b18ac9b8a627f259ea78aed981315,8067cd10ea267e221fe001d167b94f20
007b38a97bf4432ea0b66a407334b453,a479a70403b3fdd50e7dfbfe56d4fcc1
007b7f04a35e02745c23ea706492ca20,92441e3c56b86ba2af00a6eaa44fa621
007be727946abb18c073ebaced270d84,c5750ad71bfece14da71fe0958360bf7
007c76c2ab6101f00798548775dfdbaf,0eb3c148d9bbcc7764903b13494bfe39
007dd470bdcf9dc8ffcd44beb79dc18c,064108d7c6501961e262c0a3b2d23e38
007e37dc1f65ae0c51709db8bc3c9be9,63f59aa14a61a6725856e07958a09eeb
007e99fec9d53dfa4e5d8be9c2b36ca7,4d0db31c776e0ae1a0de8bddc1e33535
007ff1d42a6a44f0e16e18d2d7d5f72e,c33ffd4f0e4f5b9b6b5dd5d99cc04761
0080d943f43d7008c4a911575da071e7,856ba6ad5bb731be35ca48ac43ce0183
0081394f8dc89267af661fa698c8c3d2,48c4977010d066d34cd8fae1a97212cb
008270f6ac6b4f58ec445e538adaee38,ad9c25828c9f47418ee8f75f33f982ad
0083d9cca92e71d03d298721b572a77b,a3085f0da8a6e3a935805248916c181d
00847e70dd640f12cbf41e5f5f2746a9,4ec2d2337b29c875c133b54073658690
0085511761ceb501f040cee07f3bf615,96595b74058c5ac4e420329b26cf9094
008598a4ca17eba904c5fed695cb13be,850a7e43cdd3717a7b7e489885994c22
008657b86f500495539ffa6d275351b7,e924e3ad53ffd624c653fa8883e0d3d5
00866f63a7ba84c324eda29afed534ce,2e30bfcf3416af3021c1ac5c64f9d36a
0088393a302a84e57cc69c9d365f5efa,1a193187ea55ce0fa9f097145013c490
0088395699ea0fcd459bfbef084997db,679dda5716b7d3042cc30b3671e0bfd2
00886bb9507a4486638b89e39eff9cef,bf54a89669b2c9695bd9a93acdddb107
0089c34393989276de67746531e0df21,88f4c57f78a6956e94352cda24fb00d2
008ae1d8c39458e42821fe9fdc104706,fb128c50474a1d543cab07da49bf4c37
008b22aaf55e68af4d58b2380d6596c3,fd203d58ce439d46fc694e86a0716a35
008def95c3ec7f58d2cc8f2b1d2c3feb,4dba959857455b560c6646c25e397e97
008e27af348177b7c8b61d5898f7df41,77ac3158852007f8e0fa99d5e5617c79
008e75e0f20ba6d6cc41923596b83693,055845904aa6334e317058367f59cdd5
008f3fb48aed01cb54146eb347d5416a,bb9c0e6b71cd242ced41c91735d6d7af
008f931f2de5414536a04cdd033bea60,ded860ca315bdad4ffee39e521eae2e7
009043346db59e970bcad7e5a6e590ca,4d9ddc5c7b88c18a203fbe387b525521
0090571a7077aaa71825c98f660695df,8ffa334ab936b7d47fd9d200a42a251b
0090f459ed321895fe56de43a5455df2,452d2a31056431bd67a672823d76cf9b
009166501434a93c4d4bba5bedf2a7d3,a2b62dbf02a9a3e26ccf1277297b3c71
00931eabd5b24b4a2d97ec779d739631,4c99e7ec36f33727e23b3ee92271a758
0093a68265f18be3adbbe054dc4c9295,01c97c2c115c8e9bf5036e709850a16b
0093be7f446adf326ae4b6d7ff1a5448,a14b1f41ae801e835cd97d9c4cd6b50a
0093eadfb5536c158311672bdf418044,816f0b4f3db64cac89004008da212db8
00949af96107ff1f55bc0f09e913686d,542baed4c619a59a473e2bd87ae4de21
00951234ffc26898cb0f62b8c0e89f88,523b0a61eb3696bb581cb2b2acf934d2
0095298db7c70d082c2584d4eb496654,2346eabda595a7d1e34452d8c4a6004e
009556b29007b7233895402fac956591,67e3790d958570de7105e5795966b54e
0095d34ddb16f0d0776fc9f2a341dfcd,6484b45d166a9528e7c889f567045c0a
0095d83f8db24192df185978596d7f14,4ca3ef12bdf9601bdfadf07c85185f19
0096dd625383caa8afe2c028018bf4ce,43038e32553b5d097956e4ec8e8b0332
009704ded70102070ecd8c14f28c03aa,284fa82adae021ef52ce82ef9e610d07
009752fdb498fef6d1879223f32445b1,bfe24dd602bb8c75e6f45b3cb69fe74a
0097c5abeb126a90646370f4a1cf3d93,73e93ee7fd71ed0a0b0299b317a160ab
0098400373e087d3c231fb5d37834fde,9707c2cb2603cfb4bbc22850b8a5abef
0098c4d01b3588b0b61ac012e5e4b228,ad822015cccb43c76f397a44a325d5ee
00992af1d71f4004fc5f6c209ce6b829,a62cb7c6f9ec2cc2ad73956b8e555918
0099d0b5667da293d2594f2c1201a4cd,31351a6295ea0c02b546192521c386e4
009ac94bf2a6fa6a30f4ad786ad94327,f44dd4f678f4be5a5627333628233860
009ba471590f76284b72da3749fac6f9,8d2b6459254c040f5b7ba368606a6d7f
009bd844996868ab5166ade7dd9ab471,ad2e0b3d08a46927eebaf69bac27c7fa
009c99241ad4ac86427982c474c18771,27fb3fd95fb1ce41386303ed3895426c
009e30667771830117017cf8581b98a5,cbd6a22c88032b1b852e67e54a9db86c
00a08ef246918e01f905aec23beeec7c,e30b5a841c2e47af16d90e93dfd4b358
00a0e3b8b010d3ba88e30d2d2a10dd20,703e3ef058c69db1f3c0cc5f0ab83280
00a1121b2b9b7504e81364a59c6c2f75,feea0d194a22984a5a571f0fa6a0d90d
00a2277d94755da60c916bab098b9b49,cec9196568a383bda9123c08f5ef6b6b
00a4c4b4edbbdbc46d179d03b6c031ce,e280cbcfa8d7beb454319b65e06c9765
00a584eb93150f018607eec8f25b407b,35362a8d3eefb830bdb0df77e03c59dc
00a5ee1a809dde5ccdb5b8c58531c343,1ab967297678315dfc5c901822fef7f4
00a6a1bfb9bca8b5611a8d64f7297696,970b275d1f664eddc5bf6a473bf3fff6
00a6e2753fc2652cb87386ffbf5792b2,546b3741b73c7671daa969a16e1cf615
00a6e7c0e22741ccf50c7a6811a2d55a,88c6175890932e12c5ecdc196291355e
00a7f6b5d305216d76ab1accbfe123b9,847b102878bb25b72929d1a24b1f6126
00a7f9b60493b4b11601b42e5f31eac9,d07b40276d9ba0b9b3242a98beea81d9
00a8d57becff98cb7af9350a54435e74,e9c049445959e3889105476daa054cc4
00ab90b4fd9fa3d490ab687f992763d6,aaf4d226ec80b485f924a100590cd1c6
00abf30c1a93c7c8b509cb80a22e4dd8,86cd7b87f8681ad6e8874fb26d73f033
00acc750f0c2bda99b95c4043ff1e662,fc53a3e643274efe3c5c9ad807a8b9de
00af8125a7eec814e9744d107db42d8e,9384d9562bcaf844848febdf10d25df1
00afcfd2ff84d5b460499f0674b6f2f7,6763a02805b92077e26f032d2c3a9f45
00b029ea3de3a81fff4d3350e5a79d55,b119d6c8f7e2b2bcb9f8c9aca0412ed0
00b04e8d99524b4c5d68601730d9e997,ae65b0546b6e06e7e53ddde29a973192
00b0e6d058f28c2a3dd199a4bb8b666e,a43d37c270357cc3b76eab275de8cc9d
00b196cc59531c4dbba23e94fff01d6c,4a357c3a62a662c3d58a3864718f67bf
00b2b9682f5c2a1f7cf1312ce6a0ea9d,5659551a652ef63426d8d412fd0bd0ef
00b366712a38454d2e62c9d2509d0623,dcc16c83db5f6ad210b6fcfbed156e0c
00b4a445a17922526d9b64e567ac2865,bf2dcfc570007eb018c5c583c492847e
00b6731ea206414be73f8c73bec1951e,2e850bf4dbc22c46ca79416030773ba3
00b694184c8c2f2a565e4def5a00b8ee,c1243e4ddf595712ec7cfe52ad985db2
00b783e10b532d4297b7205c5580d3ea,fdadfcd20b09750566a870403f7fb1ba
00b7c3578d5231b0b60a62414118652b,137a12a025c166dbfa8b5b2f6f6b2356
00b92bf7c1ce14245aec2eab4f8e94f7,a516a06afaa8511fd0a929397889c344
00b96a156e6827442e5ec7c620a39d24,c3fc204f8c12eabf7a8d74fc9ea68777
00b9f074bf913ebcb8e7b9d7f8398782,730aa07e3aa443f45b9f3b5597204386
00ba24d5e8869fd25950fd26c098ee20,9996e109eae8b27b181116661eaa5dfb
00ba767af52461bf567696d2a6d2909f,45d8875cd524e2e73bf41bbfa795f192
00ba7e4052ff6531f4e8aa0b0054318b,5df9f8c39f54472eb06536d4d11df17f
00bad631eaa8723983a6c7e2f910dfca,b8199a46c3442539429b2170f40a185d
00bb2dd15521a8a428bb530b4cabb403,23b7b8d9c33c113367710144a0fcaa65
00bd25230af840df218e6902df6ac894,77268c5a593f9306c203c9665a167155
00bd2f03a3aeb727b9c7bf7c2a1c094b,797d8285cfc37bb63800dd47b8529c8d
00bef04ca8cc200252da11eb47f0952a,4928d0fa0de8c8af07fd7bcbd1c52dfc
00bf225ae2b2d6a141e31acf971c4a03,ab1fc51536fd00e013b2daa4395b457f
00bf77539bad79ed21c55cdea4375985,193401d9a27d153f1f7ac12639e3e08b
00bf7e9be18410be30ba20a4b8c935a4,aeb77b857a08ea08512d613f69d0f264
00c042af846ab3125854b4abc3bf25a6,f80e4d87caf4b41faec75e0facaabd69
00c050fc777ed370caa45d73764f5f6b,31531ea96fdf2ad7d28fa4e1032e4024
00c120d7afbe4803d4771a8f3696ec85,33d6457c625b4320e57f18d17730d8b6
00c23397b535962f65c89900d6a9ab22,8505baab6c7692271beb139c51fcdb41
00c2781c163b9f057924ed8c45c724d4,db503109da03e64c797d580500c684cf
00c36dc4ec485e2500e9a669d6ea63d6,5f2734ddc615c359add1e566c09164d2
00c38945ab09a0f226419274da4675e4,792731b2e5869d343e8705c2a58e3b00
00c3e2f6fe2448015cbd44f4b7814273,45b1a36ed118e27e6fe76ce77d1fdea1
00c407b281e0a918613a167fdf6f708a,3380319d6c81e47f0fbf21ab5c34c8f7
00c54d638ad496b625ee0b77eadf83b0,3a8dfbdfa263e722370126e79315c720
00c5a25662a028f00093f247b945f959,e986a79ad898636001b1d4a2d42a6f06
00c5da7f049000c5f0d00968b700d9f4,1b1d5e440601c8a95ea8dfae003d9715
00c6436d2afd5923cba3f19f9542b140,e896cf5a862570c76d06e35e72b4ec39
00c6ab78e93f1f738f2ed63dbcb4922a,4f43921a1b0d2eb201415b8dc027ce91
00c7c6f2aaf86b1a5a386b103b67b218,adf34d996cf365ae8ad0691372f5cfbc
00c86cc609174f994caee1818b788e05,3c9dc7f79bee040b678be79a40a7c16c
00c8e0837557c9a4ca033791c5e2da18,819fe68e61a3c75edcc54714ce75ab23
00c9145ef20ad9ef9755b49800e16ebb,f6c852f32c111e2eb15e6a874c32f977
00c9295e9a1a5b898240af825d6a7b40,8da6072eba9cf28741be56ba247d9824
00ca6e4277e535d41bda84d371310be2,43aa6c34d6c13bd45a5644c460a4523a
00cca8735b2e7b89dc267f378e5c9e8d,03d56c11ce16360e3b105067b4282b8d
00cd3897f6b0d28ae74293e13d7bfbd1,315d53d07a01d5111d8d7bb7af42ef67
00cd48b2051a1518d6d33ffd01dbfcb6,d2ea0cdd118a2ad023262e3ae41e782d
00cebf30eafc51ca426a54082d26ddf3,b3b8663a9023410b0fa901274ae502ea
00cef6d9683eaa39aaf401e3b02bdbca,0ce68dd04f4a2cb26dd41f228f81f575
00cf7bb323cf933b841728576c4de744,330eb7de8d62476035f76f7f5cac0aba
00d18532a6f479173a4284018d63b1ea,bd413affa7d73ceeaa0c51a2546376cb
00d2f0fe171ffba71be3064cbbe22c1f,26ba61d37171cb1229ff3a4a948863ea
00d364ed58ba5b86529334efefafeeff,fbe1821c7f011fc6f0f5b282dd0af386
00d4a861a9e1ec05df44712a80bfd55d,5d354f7dfa5cc894d4215ec640a28227
